id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1020820854839057146,Comfortable unit in Sukhumvit 22,61579423,Thiwaluck,Khlong Toei,13.726745683656983,100.56219851788488,Entire home/apt,1290,30,2,4/28/2024,0.36,10,363,2
1020866960304027690,Bangkok City Center 4 bedrooms townhouse @BTS Nana,184925002,Sophia,Khlong Toei,13.73602366213957,100.5550412859071,Entire home/apt,5325,1,28,6/23/2024,4.49,2,207,28
1020885101934087010,mid-century 1 BR apartment,545716680,Witsarut,Sathon,13.716900185702968,100.52959118038416,Entire home/apt,2500,4,1,3/15/2024,0.29,1,266,1
1020897240141476319,1044Ekkamai BTS building house/pets friendly市區包棟民宿,115758511,JSHome,Khlong Toei,13.714748848271743,100.58893982733694,Entire home/apt,3857,1,2,3/5/2024,0.33,39,85,2
1021066022141958948,Poolside 2 Bed/1 Bath Apartment,293020345,Teja,Khlong Toei,13.735657115910367,100.55527288930203,Entire home/apt,2499,1,12,5/18/2024,1.89,13,169,12
1021105512127440852,【风引二】Asok高端公寓 近21航站楼商场 #Nana#四面佛#交通便利步行五分钟MRT和BTS,157804575,Chang,Vadhana,13.742876687251474,100.55873206905372,Entire home/apt,1600,21,1,4/22/2024,0.45,45,270,1
1021291080849063039,Phayathai / Cozy condo / BTS / shopping,545809724,Zhongliang,Ratchathewi,13.757995461942196,100.53960233994079,Entire home/apt,2200,15,4,3/6/2024,0.75,35,89,4
1021388290360932398,2 Minutes walk BTS Ratchathewi,40262107,Patty,Ratchathewi,13.751454570415163,100.53017523139715,Private room,950,1,15,6/16/2024,2.13,39,207,15
1021619165956452952,A4/可做饭/温馨大床房/BTS surasak/码头夜市/帕蓬夜市/免费露天泳池/健身房,235135484,Shin,Sathon,13.71046,100.51919,Entire home/apt,900,1,28,6/16/2024,3.77,52,46,28
1021674232507197181,Melon hub D ใกล้สนามบินสุวรรณภูมิ,472622366,Phennapha,Saphan Sung,13.780574,100.680901,Private room,480,1,1,2/24/2024,0.24,5,365,1
1021760271054606834,异国他乡也能安心•中文服务•旅行攻略•让您轻松游曼谷,24966806,WM-House,Huai Khwang,13.783092645498563,100.57538940821836,Entire home/apt,782,1,4,6/1/2024,0.62,5,223,4
1022120921525590812,Quintara Phume 39 Homey Ready - Sunset,27444800,Viraporn,Vadhana,13.74491250443201,100.57417050004004,Entire home/apt,1300,14,1,2/16/2024,0.23,2,176,1
1022137888811471690,"Near Samitivej Hospital,5B, Thonglor BTS, Emporium",532704474,ศรราม,Vadhana,13.733675376763317,100.57704670184438,Entire home/apt,2200,3,14,5/18/2024,1.91,2,313,14
1022164875240787744,Cozy room near BTS- Iconsiam G1A,523234898,Tararat,Khlong San,13.7196217,100.4983059,Entire home/apt,643,5,14,6/15/2024,1.86,20,236,14
1022277440416030228,Number3 Poolvilla Bangkok,543772604,Kittipoom,Bang Kapi,13.743969191605233,100.65169105728606,Entire home/apt,10200,2,20,6/5/2024,2.94,2,85,20
1022315499229667809,Comfortable high floor unit,32727892,Riccardo,Bang Sue,13.81857426255307,100.53230309918213,Entire home/apt,750,29,3,4/24/2024,0.48,1,178,3
1022320455125350622,Khaosan DD Bangkok's,31015834,Natha,Phra Nakhon,13.758237689132127,100.49687214847137,Private room,990,1,22,5/21/2024,2.97,50,238,22
1022367377511990725,Condo at chatuchak near BTS/MRT,146265611,Niranut,Chatu Chak,13.797888196171819,100.55602506256562,Private room,690,28,2,3/8/2024,0.36,1,322,2
1022426705933521589,Prach-Chateau BTS Radchayothin 4,537341474,Prachaya,Chatu Chak,13.8306168,100.5737198,Entire home/apt,1428,1,5,5/28/2024,1.02,3,263,5
1022434662048460668,Fully-furnished APT Siriraj,173760794,Mimi,Bangkok Noi,13.755565637575517,100.48637624501359,Entire home/apt,2243,3,3,2/2/2024,0.47,10,146,3
1022475828251262338,限時出租!,298507832,Eason,Bang Kapi,13.76072,100.63778,Entire home/apt,1634,1,1,5/27/2024,1,3,5,1
1022534609622655684,Asok BTS PhromPhong -5br-12ppl,521348272,Palapol,Vadhana,13.739232506795336,100.56950714484405,Entire home/apt,7383,1,6,5/20/2024,0.81,2,135,6
1022800351367551038,Comfy Studio near Bangkok Hospital & RCA,432983998,Fon,Huai Khwang,13.7514247,100.5836948,Entire home/apt,950,4,7,5/29/2024,1,19,135,7
1022826968305009272,零距离地铁 五星级空中泳池 gym 全河景 Tiktok 公寓,220893313,无名氏,Bang Phlat,13.799598485354325,100.50528403151331,Entire home/apt,568,35,1,1/24/2024,0.19,84,270,1
1022865571535084519,Downtown One Bedroom,133849226,Aidan,Huai Khwang,13.75830786410619,100.5688901997907,Entire home/apt,1571,1,2,4/3/2024,0.54,66,257,2
1022865783853146897,CBD Asok BTS600m. Pool Gym Wi-Fi,220072849,Nonnaphat,Vadhana,13.7418053,100.5603462,Entire home/apt,2245,25,3,5/30/2024,0.7,1,318,3
1022927072321648925,Contemporary 53 SQM ︱@BTS Thong Lo︱Ultra Fast WiFi,10005164,Sontana,Vadhana,13.73052635,100.5756434,Entire home/apt,2276,28,2,4/10/2024,0.41,15,337,2
1022985501057934641,Sathon11 House near BTS train 2b,23876548,Kate,Sathon,13.719102,100.5210755,Private room,690,1,19,6/13/2024,2.58,9,205,19
1023017945002821578,Cozy Room: Unique Home and Workspace in Bangkok,159533816,Mitch,Bangkok Noi,13.776468706875068,100.47418263890557,Private room,518,3,17,6/3/2024,2.33,3,269,17
1023027962264154244,1.5 BRs apt in the heart of BKK,24512991,Chonlakarn,Parthum Wan,13.738774424943621,100.54093658924103,Entire home/apt,2500,25,1,12/23/2023,0.16,1,364,1
1023031345719591803,Deluxe King Room,546120973,SAM E Hotel,Sathon,13.7187618,100.5206625,Private room,4509,1,1,2/4/2024,0.21,2,362,1
1023115982970056664,19F268 2BR 2Bath  Luxury Apt Sathon ancient Street,21393261,SiamLife,Sathon,13.707752035079663,100.52550256438575,Entire home/apt,2500,30,2,4/18/2024,0.4,25,203,2
1023120444196519189,Stylish1BR near Thonglor 10 & Ekamai,22284183,Bee,Vadhana,13.730624386026953,100.58737367391586,Entire home/apt,1690,12,6,5/9/2024,1.1,3,65,6
1023486796800871288,"""Luxury High-Rise near the Airport""",546227146,Wantipa,Min Buri,13.812253519524626,100.73440036282948,Private room,999,10,3,1/3/2024,0.45,3,364,3
1023518796312560334,Serviced Residence Sukhumvit26 Phrompong BTS 888,8160671,Titawat,Khlong Toei,13.72087,100.57389,Entire home/apt,3800,1,2,6/17/2024,0.3,3,231,2
1023541679130757802,1 Bedroom at Sukhumvit 103 (A),87931650,May,Bang Na,13.6758543,100.6386525,Entire home/apt,585,30,5,5/21/2024,0.93,7,289,5
1023602491564199529,"City Living, Cozy & Comfy room",34665223,Linda,Sathon,13.716113527049561,100.53628273668804,Private room,500,2,2,6/1/2024,0.31,1,228,2
1023619305787229582,Srinakharinwirot 大学月租特惠一曼谷Phrom Phong矮层温泉泳池公寓近码头3,96245578,文,Vadhana,13.737879304053328,100.57061918951709,Entire home/apt,996,30,3,4/23/2024,0.54,18,80,3
1023630137658195490,TS2 | Cozy Room | (2 queens) | Pratunam,287313056,Theme,Ratchathewi,13.7544018,100.5373671,Private room,2469,1,7,12/5/2023,0.93,15,161,7
1023649428225400875,TS3 | Cozy Room (2 queens ) | Pratunam,287313056,Theme,Ratchathewi,13.7544018,100.5373671,Private room,2653,1,11,5/1/2024,1.47,15,158,11
1023656012493028866,TS4 | Cozy Room with Private Rooftop (2 queens),287313056,Theme,Ratchathewi,13.754332496353687,100.53714179444275,Private room,3204,1,13,5/21/2024,1.73,15,171,13
1023656093788458764,Studio next to Phrom Phong BTS,546265330,Comigo,Khlong Toei,13.728331873889639,100.57075958042601,Entire home/apt,1586,1,4,6/20/2024,2.11,2,231,4
1023662127473378045,Room in Tha Phra Near BTS Talat Phlu [Suite 4],532152150,BigBull,Thon buri,13.71272,100.47588,Private room,1468,1,10,4/16/2024,1.36,11,181,10
1023699154395650569,wari. ploenchit 3BR Luxe Suite 1MIN to BTS,269394073,Mali,Parthum Wan,13.74261541908919,100.5490594,Entire home/apt,8057,1,26,6/14/2024,3.64,5,255,26
1023965833742422218,Beautiful 1 BR Ekkamai@Donki,7470741,Ali,Vadhana,13.730896342236683,100.58739580214024,Entire home/apt,1440,20,1,3/6/2024,0.26,1,269,1
1024218461943505630,Super Private Residential Condo (near the airport),546227146,Wantipa,Min Buri,13.812286946571133,100.73414803701348,Private room,1189,10,2,12/23/2023,0.28,3,255,2
1024218599951919829,"River front, refeshing peacefully oasis in city",78756813,Samart,Rat Burana,13.676451473570117,100.51863262222899,Entire home/apt,700,29,3,5/17/2024,0.57,6,118,3
1024356821179315843,"River front, family friendly, spacious room, peace",42349005,Spring,Rat Burana,13.676847609355491,100.51940509842528,Entire home/apt,1200,20,2,3/5/2024,0.35,14,90,2
1024502723971981078,Sathorn Oasis: Steps from MRT,1927968,Evan,Sathon,13.720796380716571,100.5464812251312,Entire home/apt,608,1,13,5/1/2024,1.76,49,359,13
1024509128133914746,Boss room4 - private room,39088586,Supoj,Bangkok Noi,13.7667348,100.4725014,Private room,128,1,8,6/22/2024,2.76,6,291,8
1024581126175497359,Bangkok：Sukhumvit101(BTS:Punnawithi 天铁交通)环境优美舒适宜居,342113311,George,Phra Khanong,13.69121639346089,100.61831932583887,Entire home/apt,633,30,5,4/30/2024,0.76,44,361,5
1024588651741543608,Modern room in Old Town Bangkok,321029505,Bas,Phra Nakhon,13.753249076917404,100.5038102895288,Private room,1371,1,4,4/14/2024,0.56,9,333,4
1024635760204558343,King Bed-Thong Lo Luxury!,359746382,Saucy,Vadhana,13.732175020453246,100.58218652704278,Entire home/apt,1800,2,17,6/16/2024,2.32,19,63,17
1024720706610605997,曼谷/市中心/asok/素坤逸/nana高端公寓/靠近公园/ 地铁,509257406,Wanfah,Khlong Toei,13.73523889845386,100.55788372171946,Entire home/apt,1900,30,1,12/11/2023,0.15,58,269,1
1024749150397973056,Beautiful Single Studio,546361166,Chiara,Vadhana,13.736455771908188,100.5855342071438,Entire home/apt,2053,1,2,1/4/2024,0.27,1,227,2
1024831567442160035,BTS Nana*2BR*MRT BL22*Malls&Shops*Downtown*ArubST,153793,Pemika,Vadhana,13.74465439412903,100.55530106290638,Entire home/apt,2400,2,9,6/4/2024,1.34,11,163,9
1024904082624749154,Peaceful 3 BR w/ Pool Near BTS with Taxi Service,534877396,Thaithep,Khlong Toei,13.726304865115392,100.56156431806413,Entire home/apt,6000,2,4,4/1/2024,0.63,2,247,4
1025014189991197495,"Ladprao,Chatuchak 2Bedroom 10 MIN  Neer Chatuchak",487767824,Noi,Wang Thong Lang,13.79586510629534,100.5996474932541,Entire home/apt,1757,1,4,5/19/2024,0.76,14,324,4
1025065166448307980,Your Home,546583495,Aung,Ratchathewi,13.748853167113287,100.55608659119461,Entire home/apt,960,5,1,2/7/2024,0.21,2,361,1
1025123237812585185,34.BTS站surasak800米一卧室300兆网速泳池健身房,205008955,Moon,Sathon,13.70888,100.51906,Entire home/apt,800,28,5,4/13/2024,0.83,40,349,5
1025238260030227381,Serviced Residence Sukhumvit 26 BTS Phrompong 444,8160671,Titawat,Khlong Toei,13.72040750975874,100.5722195804014,Entire home/apt,2400,2,5,6/9/2024,1.14,3,250,5
1025323435011356204,月租优惠 高楼层 | 曼谷中心|步行5分钟 bTS Nana/asok terminal 21,492926390,Ann,Vadhana,13.741570728953537,100.55627949535847,Entire home/apt,1296,1,31,6/21/2024,4.27,7,161,31
1025324392021393953,曼谷/市中心/素坤逸高端公寓/房间很新/装修漂亮/asok,509257406,Wanfah,Khlong Toei,13.7162,100.57574,Entire home/apt,1800,5,2,1/3/2024,0.31,58,269,2
1025342949066305900,月租优惠  高楼层.曼谷中心步行5分钟BTSNana/Asok terminal 21,492926390,Ann,Vadhana,13.742077809748796,100.5563448742032,Entire home/apt,1209,1,34,6/17/2024,4.74,7,143,34
1025344163206890721,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/方便,509257406,Wanfah,Huai Khwang,13.75724812073695,100.56725372585932,Entire home/apt,1900,5,1,12/16/2023,0.15,58,269,1
1025349371385498721,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/大落地窗,509257406,Wanfah,Huai Khwang,13.75652,100.56731,Entire home/apt,1900,5,6,2/28/2024,0.91,58,269,6
1025379369196490300,23F-Hyde Sukhumvit 11 -High Floor View Airy 2BR,501920630,LeFoyer,Vadhana,13.74277529,100.55578286264107,Entire home/apt,3500,5,11,5/26/2024,1.76,91,165,11
1025634384880571764,"huge pool, Resort enjoy in sukhumivt,  near BTS",42349005,Spring,Bang Na,13.67320494659494,100.60431252190399,Entire home/apt,1520,21,1,1/7/2024,0.17,14,30,1
1025644745320553392,Condo plum,540467283,Ratcharot,Lak Si,13.880966842026552,100.58663371950388,Private room,1000,1,1,1/12/2024,0.18,1,222,1
1025664017468808487,Family-Friendly House near IconSiam & BTS Skytrain,121426592,Siri,Khlong San,13.7284388,100.4993107,Entire home/apt,4047,2,22,6/9/2024,3.46,1,209,22
1025677463283669837,"曼谷中心，Asok,Phrom Phong,terminal21，阿索克，鹏蓬，“小憩”美丽时光。",61870231,Qingruo,Vadhana,13.7354119,100.5674341,Entire home/apt,1485,4,10,6/19/2024,1.8,1,225,10
1025700775519153616,Steps from MRT : Sathorn Oasis:,1927968,Evan,Sathon,13.720806803384582,100.54650804722135,Entire home/apt,560,1,17,6/13/2024,2.31,49,358,17
1025705489052676694,Serviced Residence Sukhumvit 26 BTS Phrompong 777,8160671,Titawat,Khlong Toei,13.7215822,100.5728776,Entire home/apt,3800,2,4,5/16/2024,0.84,3,311,4
1025716232622210391,Explore Bangkok : Central Spot,1927968,Evan,Sathon,13.7209892,100.5466207,Entire home/apt,576,1,15,5/29/2024,2.06,49,265,15
1025811235929444730,Perfect location# Pool#Gym@BTS/MRT&Max3ppl,4385665,Yefeng,Vadhana,13.73782932466133,100.56727017380143,Entire home/apt,2050,3,19,6/3/2024,2.75,36,64,19
1025900645261496055,King Bed-EPIC View-Thong Lo Luxury!,359746382,Saucy,Vadhana,13.73364,100.58224,Entire home/apt,1747,2,16,5/29/2024,2.27,19,51,16
1025903699800798996,No Stairs Easy Peasy,1927968,Evan,Sathon,13.720817226052134,100.54649195396726,Entire home/apt,720,1,7,4/18/2024,1.81,49,358,7
1026149066855434406,曼谷/市中心/asok/素坤逸/nana高端公寓/靠近公园/ 地铁/房间新,509257406,Wanfah,Khlong Toei,13.73643533678641,100.55662583282303,Entire home/apt,2500,5,1,12/4/2023,0.14,58,269,1
1026445686530933531,"House of Eden 5BR 5 Bathroom EntireHome, BTS Onnut",240603715,Sasikarn,Khlong Toei,13.70675600582227,100.59472497733029,Entire home/apt,4083,3,14,6/22/2024,2.09,43,137,14
1026512053927804221,Studio36 - 201 (Large balcony),532839113,Panbhu,Lak Si,13.852994217384957,100.54928968620602,Private room,652,1,4,3/29/2024,0.61,3,269,4
1026559443248163594,抖音爆款网红公寓 空中健身房 空中泳池 地铁零距离 五星级安保,220893313,无名氏,Bang Phlat,13.797367131898621,100.50397743240288,Entire home/apt,568,35,3,5/11/2024,0.48,84,245,3
1026568375329461394,Perfect location# Pool#Gym@BTS/MRT&Max3ppl,508348937,村上,Vadhana,13.739898121806116,100.56663418463333,Entire home/apt,1685,3,12,6/11/2024,1.79,51,77,12
1026573835008040765,Studio36 - 301 (Small balcony),532839113,Panbhu,Chatu Chak,13.851934219276949,100.5509469793979,Private room,644,1,1,12/20/2023,0.16,3,104,1
1026574998646425695,O2 1BR Luxurious Suite High FL @ Samyan MRT,33648272,Jeenie,Bang Rak,13.732359746207688,100.52310552271598,Entire home/apt,1500,28,9,6/6/2024,1.51,27,243,9
1026578944557193971,Enjoy Bangkok like at your home,136217891,Santi,Bang Kapi,13.75972470776625,100.61743218451738,Entire home/apt,1071,3,11,6/24/2024,2.32,1,138,11
1026590226490039806,1BR/The 3 Place Plaza/Punnawithi BTS 450m/Gym/Pool,52161947,Noons,Phra Khanong,13.691838206862116,100.61227218421025,Entire home/apt,964,1,4,5/4/2024,0.56,125,360,4
1026664293260044961,35 sathorn 宁静高层一卧室WiFi500兆网速泳池健身房,205008955,Moon,Bang Kho laen,13.701741668683932,100.51687684667844,Entire home/apt,739,28,3,4/30/2024,0.6,40,264,3
1026664481784261188,The private boutique condo in Satorn,276781399,Tarnita,Yan na wa,13.717960323386725,100.55084453592244,Entire home/apt,1200,15,4,6/2/2024,0.88,1,266,4
1026688604318515498,3Bedroom/6ppl/Perfect-location@ThongLor/Pool210sqm,540880828,Nisorn,Vadhana,13.7335426,100.5768676,Entire home/apt,2363,3,26,6/25/2024,3.68,1,143,26
1026703099214382261,"Home Away From Home, 1Bedroom 5mins to Bang Na BTS",485440159,Unique,Bang Na,13.6765499,100.593868,Entire home/apt,950,28,3,3/15/2024,0.53,1,61,3
1026759243968461695,Residence at Sukhumvit 48,512617006,Tchl,Khlong Toei,13.71118,100.59437,Entire home/apt,1050,7,4,3/13/2024,0.85,48,269,4
1026792802639317400,2 BR 2 Bath Cozy Apartment near Chatuchak / Ari,109289800,Monsicha,Phaya Thai,13.790423214534393,100.55484192489516,Entire home/apt,1613,28,15,6/10/2024,2.32,1,91,15
1027071353406402079,Room in central Bangkok,8606614,Aga,Vadhana,13.736702636925012,100.5804803576057,Private room,3400,1,2,3/9/2024,0.27,1,269,2
1027302186071001556,Fully furnished 2BR luxury condo near EmDistrict,33465721,Kanitta,Khlong Toei,13.725886132386902,100.56526020169258,Entire home/apt,2500,30,3,5/10/2024,0.59,1,86,3
1027423294813385179,28F - Hyde Sukhumvit 11 - High Floor Super View -,501920630,LeFoyer,Vadhana,13.742253511863302,100.55665099831906,Entire home/apt,1800,5,4,5/16/2024,0.6,91,168,4
1027446216602053614,22F -Hyde Sukhumvit 11 -High Floor Super View 2BR,501920630,LeFoyer,Vadhana,13.743287839935917,100.55753051904533,Entire home/apt,3500,5,4,4/8/2024,0.67,91,141,4
1027462756616973237,29F -Hyde Sukhumvit 11 -High Floor Super View 2BR,501920630,LeFoyer,Vadhana,13.74272745,100.55682894801731,Entire home/apt,3500,5,7,3/22/2024,0.98,91,266,7
1027536753263490700,"2BR Apt, Pool , Gym, 500m to BTS",95548084,Mod Apiluk,Khlong Toei,13.726555132390462,100.56984132128753,Entire home/apt,2571,1,35,6/18/2024,4.91,48,355,35
1027546280921114061,10 sec walk to BTS @Brand New Hostel Dada97-201,348374042,Lance,Phra Khanong,13.697359471021766,100.60529619455338,Entire home/apt,880,2,3,1/2/2024,0.42,12,270,3
1027611973171706994,10 sec walk to BTS @Brand New Hostel Dada97-301,348374042,Lance,Phra Khanong,13.69726403088393,100.60534380376339,Entire home/apt,630,2,6,4/10/2024,0.86,12,270,6
1027802982181665350,House for Rent@Prawet near Mega Bangna,531033407,Naphadao,Pra Wet,13.6662,100.69335,Entire home/apt,1200,15,3,6/3/2024,0.45,2,163,3
1027968593586252308,Only Fan No Stairs,1927968,Evan,Sathon,13.720801592050632,100.54649731838529,Entire home/apt,600,1,12,4/1/2024,1.64,49,250,12
1028010780762103871,Downtown Haven: Chic1BR Cityview,117992287,SABAI Guests,Din Daeng,13.7730416,100.5733133,Entire home/apt,1350,30,2,4/30/2024,0.31,7,238,2
1028023939248575092,Modern spacious 2 BR apartment with panoramic view,42109028,Mano,Sathon,13.71790371764111,100.53316623558196,Entire home/apt,3492,3,5,5/20/2024,0.78,1,16,5
1028075781110484456,Ekkamai Gateway CityView  Bts/FreeAirportpickup,118100357,Roxy,Khlong Toei,13.71954646786954,100.58444847366601,Entire home/apt,1800,7,21,6/10/2024,3.23,8,45,21
1028157857980908009,10 sec walk to BTS @Brand New Hostel Dada97-202,348374042,Lance,Phra Khanong,13.697290121709367,100.60534387696839,Entire home/apt,680,2,2,2/11/2024,0.28,12,270,2
1028178038902465338,10 sec walk to BTS @Brand New Hostel Dada97-302,348374042,Lance,Phra Khanong,13.697274486141724,100.60529559720612,Entire home/apt,680,2,5,4/16/2024,0.7,12,270,5
1028208209427209731,45层高空花园健身房双泳池桑拿豪华公寓＋市中双轨BTSMRT＋Asok NanaSoicowboy,129986395,Ed,Vadhana,13.741707367052317,100.56043637699615,Entire home/apt,4250,1,21,5/28/2024,3.04,17,257,21
1028219956149840254,超豪华高空双泳池健身房+7步行轻轨站机场快线/暹罗商圈/王权免税店,504092494,Lucky,Ratchathewi,13.7565,100.53991,Entire home/apt,1650,30,19,3/29/2024,2.77,13,254,19
1028224782212798683,10 sec walk to BTS @Brand New Hostel Dada97-303,348374042,Lance,Phra Khanong,13.69731096913122,100.60534924138642,Entire home/apt,630,2,4,2/18/2024,0.57,12,267,4
1028253067620914051,10 sec walk to BTS @Brand New Hostel Dada97-401,348374042,Lance,Phra Khanong,13.697290121709354,100.60530632604218,Entire home/apt,580,2,10,4/18/2024,1.62,12,270,10
1028275495447937116,10 sec walk to BTS @Brand New Hostel Dada97-402,348374042,Lance,Phra Khanong,13.697264062429399,100.60530632604218,Entire home/apt,630,2,3,4/5/2024,0.42,12,270,3
1028285355622213693,10 sec walk to BTS @Brand New Hostel Dada97-403,348374042,Lance,Phra Khanong,13.697300545420521,100.6052902327881,Entire home/apt,580,2,6,5/27/2024,0.86,12,243,6
1028296405296959954,10 sec walk to BTS @Brand New Hostel Dada97-502,348374042,Lance,Phra Khanong,13.69726927428562,100.60530632604218,Entire home/apt,630,2,6,4/15/2024,0.86,12,270,6
1028305277458682197,曼谷市中心/四面佛/siam暹罗广场/nana bts 高端公寓,106729537,Angela,Vadhana,13.744825722004713,100.55688857448331,Entire home/apt,1414,3,14,4/15/2024,1.93,18,81,14
1028316915669566531,"Apartment 500m to Emquatier,pool",95548084,Mod Apiluk,Khlong Toei,13.726518653944138,100.56981986361541,Entire home/apt,1229,1,12,6/9/2024,1.64,48,356,12
1028320871810131843,10 sec walk to BTS @Brand New Hostel Dada97-503,348374042,Lance,Phra Khanong,13.69731096913122,100.60530632604218,Entire home/apt,660,2,3,3/2/2024,0.42,12,270,3
1028584956273179546,素坤逸/Ekkamai/BTS/Gateway商场/顶层无边泳池/健身房/新120,187199487,Jennifer,Khlong Toei,13.7163449,100.5845663,Entire home/apt,1433,1,11,5/7/2024,1.61,4,156,11
1028617199820671775,"3BR China Town,2 mins from MRT train+KING bed size",37284010,Khaophot,Pom Prap Sattru Phai,13.741288088212176,100.51270740675243,Entire home/apt,5421,1,13,6/18/2024,2.71,7,209,13
1028632226072599134,tree Mid-Autumn  rio,220893313,无名氏,Bang Phlat,13.79761,100.50605,Entire home/apt,588,30,2,3/25/2024,0.37,84,259,2
1028632818515175751,城市中心/Asok21航站楼/高端公寓24时安保/NanaBTS,106729537,Angela,Vadhana,13.74430179643134,100.55556302140026,Entire home/apt,1300,3,15,5/25/2024,2.07,18,84,15
1028694098944519496,Thon Buri Hidden Homestay,85496072,Jam,Thon buri,13.7327305,100.4876775,Private room,720,1,2,12/1/2023,0.28,1,235,2
1028698316358100452,2BR RiverView 500m to IconSiam,262440496,Vashirawit,Khlong San,13.72317,100.50765,Entire home/apt,1473,30,3,5/28/2024,0.56,2,313,3
1028757615166160711,Supreme luxury/Swimming/Gym/Garden/king power/Bts2,54813664,Best,Ratchathewi,13.75696,100.5399,Entire home/apt,3000,30,30,6/15/2024,4.31,11,151,30
1028770277568640066,"211-Spacious Studio 500m to BTS, Balcony, Pool",95548084,Mod Apiluk,Khlong Toei,13.72654,100.56981,Entire home/apt,1714,1,19,6/17/2024,2.71,48,336,19
1028787398474914655,Spacious 1BR High Ceiling&Floor/Sky Pool/BTS Asoke,267746594,Windy,Vadhana,13.74271,100.55986,Entire home/apt,1899,30,2,5/18/2024,0.51,54,317,2
1028810558750751565,FREE Pick Up- Sky Pool-Terminal 21-Asoke BTS/MRT,359746382,Saucy,Vadhana,13.739472620773231,100.56074601072352,Entire home/apt,1878,3,21,6/17/2024,2.94,19,63,21
1028812517440353187,King Bed-Jacuzzi Tub-Thong Lo,359746382,Saucy,Vadhana,13.73027,100.58024,Entire home/apt,1616,2,14,6/22/2024,1.97,19,66,14
1028872234201489395,T21航站楼/Nana BTS/暹罗广场/高端公寓/24小时保安,106729537,Angela,Vadhana,13.742569543420172,100.5556473409364,Entire home/apt,1286,3,20,6/10/2024,2.76,18,85,20
1028893582919644685,高层空中泳池健身房6+步行BTS/Airportlink+王权免税店+近暹罗商场四面佛+好购物游玩,129986395,Ed,Ratchathewi,13.757573838132974,100.53807829760298,Entire home/apt,1650,30,21,4/2/2024,3.03,17,244,21
1028955775609085822,윌간50%할인/옥상수영장/GYM/시암파라곤/방콕중심/면세점/빠뚜남시장/공항철도/BTS,54813664,Best,Ratchathewi,13.757448991638014,100.53996083315154,Entire home/apt,2657,30,21,4/9/2024,3.06,11,147,21
1029167464091544418,曼谷市中心隆匹尼酒店公寓，机场快线马珂叄站，周边四面佛28天起租,109916180,建新,Ratchathewi,13.7502131,100.5554986,Entire home/apt,1081,28,4,4/19/2024,0.81,1,364,4
1029380664043225881,Baan33 R3 JJmarket Ratchada Latphao DMK airport,142940963,Pintula,Din Daeng,13.79171519999999,100.56298740185241,Entire home/apt,1767,1,22,6/17/2024,3.47,2,230,22
1029392808004107429,Wanglang market/street food/shop/local/Temple,82582773,Tasteera,Bangkok Noi,13.754904974837173,100.48517782241106,Entire home/apt,1337,2,13,6/21/2024,1.95,1,168,13
1029395532347073128,Convenient 2 Bedrooms in Asoke,17505666,Urban Getaway Thailand,Ratchathewi,13.749662099949818,100.5618779361248,Entire home/apt,2122,10,2,2/26/2024,0.34,25,66,2
1029418221877602441,(B8)1房間雙人床，近bts非常方便,518322790,亞洲樂悠居,Khlong Toei,13.70584845769461,100.59728879481554,Entire home/apt,1200,4,5,4/25/2024,0.94,10,365,5
1029443003178580078,3#Boutique 2BR Family Suite in Center of Pratunam,6496398,Anne,Ratchathewi,13.752533499337371,100.53968500345945,Entire home/apt,6086,2,25,6/18/2024,3.46,11,302,25
1029510283559882479,High floor/BTS/Onnut/Free WiFi&gym&Pool&,485536928,Lucas,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1468,1,25,5/27/2024,3.5,49,257,25
1029513416906354694,75 sqm / 2BR Asoke 7 min to BTS/MST/ARL,49683163,Jarungjit,Vadhana,13.741082798953094,100.56290152493538,Entire home/apt,1080,24,1,4/16/2024,0.41,11,269,1
1029557512254745223,Aoske Terminal21 Nana 暹罗 四面佛 火车夜市 Benjakitti Park,263139125,Ting Ting,Khlong Toei,13.735552991273266,100.55697671197302,Entire home/apt,2057,1,21,6/9/2024,3.06,11,54,21
1029582884325893766,Solo Only Fan No Stairs,1927968,Evan,Sathon,13.72079638071656,100.54649731838529,Entire home/apt,500,1,10,6/1/2024,1.4,49,358,10
1029600042118198293,Siam/Asok/曼谷中心高端公寓/Nana BTS/24保安,106729537,Angela,Vadhana,13.743880939340322,100.5558966359351,Entire home/apt,1343,3,19,6/9/2024,2.71,18,88,19
1029602900203387358,convenient&peaceful place in the most busy area,518336382,Sethakorn,Parthum Wan,13.74641563907092,100.54821849079659,Entire home/apt,2200,1,21,6/9/2024,3.2,1,66,21
1029607447477649871,20F素坤逸11/曼谷中心/四面佛Nana Bts/21航站楼高端公寓,106729537,Angela,Vadhana,13.74349190039631,100.55574431367667,Entire home/apt,1243,3,16,6/7/2024,2.41,18,86,16
1029613576972138587,四面佛/Siam/21航站楼曼谷中心/高端公寓/24小时保安,106729537,Angela,Vadhana,13.74322603,100.55741139730746,Entire home/apt,1286,3,8,6/7/2024,1.18,18,87,8
